src,dst,rel,label
2944,1817,protein_protein,1
10285,14492,protein_protein,1
6517,6189,protein_protein,1
11178,2914,protein_protein,1
216,1598,protein_protein,1
13588,16110,protein_protein,1
2385,12266,protein_protein,1
1026,3139,protein_protein,2
4601,5958,protein_protein,1
2005,1916,protein_protein,1
8791,1077,protein_protein,1
5066,1316,protein_protein,1
788,7476,protein_protein,1
6616,6741,protein_protein,2
817,16544,protein_protein,1
1457,767,protein_protein,1
687,1234,protein_protein,1
1522,6228,protein_protein,1
912,2678,protein_protein,1
10505,11052,protein_protein,1
14587,16758,protein_protein,1
11946,11362,protein_protein,2
6594,7672,protein_protein,1
1294,13849,protein_protein,1
3317,2908,protein_protein,1
1772,7927,protein_protein,1
5768,73,protein_protein,1
737,380,protein_protein,1
4180,169,protein_protein,2
2181,9554,protein_protein,1
14190,14190,protein_protein,1
5175,5477,protein_protein,1
4465,11392,protein_protein,1
12400,1776,protein_protein,1
2392,2059,protein_protein,1
585,1133,protein_protein,1
8884,1676,protein_protein,1
5366,5705,protein_protein,2
10466,3218,protein_protein,1
5118,15302,protein_protein,1
4809,3474,protein_protein,1
1903,1470,protein_protein,1
7153,7809,protein_protein,1
4580,5410,protein_protein,1
2525,6478,protein_protein,1
1360,4075,protein_protein,1
6241,1899,protein_protein,1
7586,6412,protein_protein,1
6698,14229,protein_protein,1
6343,93,protein_protein,1
12333,14850,protein_protein,1
6234,2314,protein_protein,1
2052,7223,protein_protein,1
7748,5574,protein_protein,1
1107,8537,protein_protein,1
1296,15246,protein_protein,1
1392,1425,protein_protein,1
5274,6445,protein_protein,1
819,550,protein_protein,1
594,25,protein_protein,1
6596,1555,protein_protein,1
4148,7315,protein_protein,1
5833,4328,protein_protein,1
4111,15353,protein_protein,1
4617,11977,protein_protein,1
11739,7527,protein_protein,1
8314,5184,protein_protein,1
12225,2362,protein_protein,1
7127,6705,protein_protein,1
7376,6028,protein_protein,1
7304,62,protein_protein,1
7750,14964,protein_protein,1
2142,18409,protein_protein,1
9147,10608,protein_protein,1
15632,5811,protein_protein,1
7559,8278,protein_protein,1
5665,2753,protein_protein,1
13841,14697,protein_protein,1
8522,6226,protein_protein,1
644,18808,protein_protein,2
5497,9882,protein_protein,1
187,11313,protein_protein,1
607,6142,protein_protein,1
5515,8527,protein_protein,1
7140,11468,protein_protein,1
1414,3939,protein_protein,1
4163,5839,protein_protein,1
14494,15256,protein_protein,1
9575,10008,protein_protein,1
653,4366,protein_protein,1
7151,11690,protein_protein,1
9891,7432,protein_protein,1
2331,2892,protein_protein,1
973,5747,protein_protein,1
8359,1691,protein_protein,1
6379,2804,protein_protein,1
8348,5134,protein_protein,1
6663,6701,protein_protein,2
12448,5487,protein_protein,1
536,7725,protein_protein,1
4912,1657,protein_protein,1
12056,6067,protein_protein,1
13999,10200,protein_protein,1
766,4049,protein_protein,1
12059,6162,protein_protein,1
41,3281,protein_protein,1
8739,2908,protein_protein,1
3774,11662,protein_protein,1
644,6730,protein_protein,2
3295,15329,protein_protein,1
1966,11052,protein_protein,1
820,6987,protein_protein,1
9931,10546,protein_protein,1
2507,7183,protein_protein,1
12813,12056,protein_protein,1
7422,7122,protein_protein,1
1021,12603,protein_protein,1
976,6103,protein_protein,1
7510,4657,protein_protein,1
13151,822,protein_protein,1
6541,6400,protein_protein,1
11915,1544,protein_protein,1
4770,749,protein_protein,1
1922,4842,protein_protein,1
927,1906,protein_protein,1
12519,7106,protein_protein,1
6656,6731,protein_protein,2
7216,645,protein_protein,1
6103,919,protein_protein,1
1475,1343,protein_protein,1
375,13291,protein_protein,1
6234,30,protein_protein,1
3416,8263,protein_protein,1
12387,4410,protein_protein,1
1335,16943,protein_protein,1
1764,11759,protein_protein,1
4127,7745,protein_protein,1
1234,831,protein_protein,1
358,7224,protein_protein,1
9932,15898,protein_protein,1
55,32,protein_protein,2
7358,7932,protein_protein,1
9050,10285,protein_protein,1
644,8063,protein_protein,1
437,1001,protein_protein,1
3913,5551,protein_protein,1
1496,12521,protein_protein,1
12637,4576,protein_protein,1
562,6160,protein_protein,1
374,323,protein_protein,1
8223,9488,protein_protein,1
11946,9164,protein_protein,2
1957,4886,protein_protein,1
2760,6574,protein_protein,1
8197,11411,protein_protein,1
9625,8935,protein_protein,1
8351,10754,protein_protein,1
4693,16083,protein_protein,1
955,2210,protein_protein,2
11426,11364,protein_protein,1
5252,3083,protein_protein,1
9030,1763,protein_protein,1
12562,7178,protein_protein,1
1007,1072,protein_protein,1
12167,12090,protein_protein,1
562,1337,protein_protein,1
7679,5809,protein_protein,1
298,360,protein_protein,1
862,48,protein_protein,1
9487,4928,protein_protein,1
7476,16743,protein_protein,2
12340,5029,protein_protein,1
480,12261,protein_protein,1
3240,918,protein_protein,1
2281,13726,protein_protein,1
10272,11495,protein_protein,1
1059,7847,protein_protein,1
9659,10832,protein_protein,1
10454,5885,protein_protein,1
2909,3763,protein_protein,1
402,525,protein_protein,1
11784,9040,protein_protein,1
8835,13717,protein_protein,1
725,15637,protein_protein,1
5833,1768,protein_protein,1
3028,14194,protein_protein,1
6594,7847,protein_protein,1
12521,16255,protein_protein,1
5505,330,protein_protein,1
8107,3503,protein_protein,1
5665,18174,protein_protein,1
6533,6160,protein_protein,2
4398,6167,protein_protein,1
7344,9850,protein_protein,1
1795,6950,protein_protein,1
5470,5867,protein_protein,1
5366,1185,protein_protein,2
2180,9974,protein_protein,1
947,16296,protein_protein,1
7358,10217,protein_protein,1
1141,2557,protein_protein,1
887,13932,protein_protein,1
78,983,protein_protein,1
8793,16246,protein_protein,1
1575,7762,protein_protein,1
2269,6682,protein_protein,1
6912,11543,protein_protein,1
570,15854,protein_protein,1
12545,16208,protein_protein,1
2031,9412,protein_protein,1
3023,16923,protein_protein,1
12746,5994,protein_protein,1
1078,6658,protein_protein,1
9715,7972,protein_protein,1
3845,16260,protein_protein,1
3969,1941,protein_protein,1
13696,15516,protein_protein,1
10062,14869,protein_protein,1
189,5988,protein_protein,1
878,9480,protein_protein,1
5968,16598,protein_protein,1
9997,5402,protein_protein,1
126,4741,protein_protein,1
1801,5603,protein_protein,1
1141,2349,protein_protein,1
755,943,protein_protein,1
2616,8820,protein_protein,2
3993,430,protein_protein,2
8691,15460,protein_protein,1
10986,10986,protein_protein,1
431,51,protein_protein,2
296,549,protein_protein,1
2304,14352,protein_protein,1
1638,12365,protein_protein,1
8134,6044,protein_protein,1
3990,4083,protein_protein,1
7071,1583,protein_protein,1
12806,11638,protein_protein,1
253,11650,protein_protein,1
15231,9506,protein_protein,1
12006,8788,protein_protein,1
6124,12216,protein_protein,1
1313,12727,protein_protein,1
5449,2996,protein_protein,1
5054,5849,protein_protein,1
7408,9266,protein_protein,1
9341,6051,protein_protein,1
644,10912,protein_protein,2
14901,479,protein_protein,1
404,6660,protein_protein,2
3353,4965,protein_protein,1
5156,171,protein_protein,1
2760,6399,protein_protein,1
7175,10408,protein_protein,1
2186,5748,protein_protein,1
9408,151,protein_protein,1
9633,14631,protein_protein,1
181,16330,protein_protein,1
9949,7530,protein_protein,1
1071,6667,protein_protein,1
1263,6297,protein_protein,1
7323,9692,protein_protein,1
3260,6067,protein_protein,1
1692,2182,protein_protein,2
15077,1103,protein_protein,1
2032,10216,protein_protein,1
10816,7364,protein_protein,1
305,6099,protein_protein,1
4472,339,protein_protein,1
12402,2324,protein_protein,1
6583,2333,protein_protein,2
12462,983,protein_protein,1
3317,10538,protein_protein,1
1692,672,protein_protein,2
3303,16016,protein_protein,1
12079,6874,protein_protein,1
5670,5867,protein_protein,1
2924,3539,protein_protein,1
16047,2343,protein_protein,1
1312,7351,protein_protein,1
1143,11590,protein_protein,2
7521,3490,protein_protein,1
1725,1932,protein_protein,1
8980,11075,protein_protein,1
607,4742,protein_protein,1
781,2202,protein_protein,1
4394,6582,protein_protein,1
4143,5265,protein_protein,1
4200,1924,protein_protein,1
6,2594,protein_protein,1
431,5730,protein_protein,2
7311,369,protein_protein,1
6833,117,protein_protein,1
662,370,protein_protein,1
185,877,protein_protein,2
2243,5999,protein_protein,1
1830,15581,protein_protein,1
232,171,protein_protein,1
7042,11553,protein_protein,1
7374,50,protein_protein,2
5542,4547,protein_protein,1
2117,3674,protein_protein,1
1788,377,protein_protein,1
1793,798,protein_protein,1
4870,7683,protein_protein,1
9375,3783,protein_protein,1
7614,768,protein_protein,1
5022,16110,protein_protein,1
10716,3073,protein_protein,1
6886,10927,protein_protein,1
6683,303,protein_protein,2
2155,6343,protein_protein,1
4976,11962,protein_protein,1
1357,13579,protein_protein,1
12343,6842,protein_protein,1
1638,544,protein_protein,1
2600,835,protein_protein,1
11939,9606,protein_protein,1
2624,11105,protein_protein,1
1568,6560,protein_protein,1
3993,11946,protein_protein,2
1067,5224,protein_protein,1
14258,1650,protein_protein,1
3314,15570,protein_protein,1
2616,14003,protein_protein,2
6148,1755,protein_protein,2
257,15592,protein_protein,1
86,16637,protein_protein,1
2956,4891,protein_protein,1
6008,4049,protein_protein,1
1145,2781,protein_protein,1
1333,667,protein_protein,1
2936,10266,protein_protein,1
2616,2176,protein_protein,2
1975,12603,protein_protein,1
464,10010,protein_protein,1
9898,4181,protein_protein,1
3590,39,protein_protein,1
5,10434,protein_protein,1
6617,13375,protein_protein,1
1263,1672,protein_protein,1
12382,6163,protein_protein,1
5535,3520,protein_protein,1
3234,2874,protein_protein,1
4943,11468,protein_protein,1
6345,162,protein_protein,1
7619,1633,protein_protein,1
1019,6185,protein_protein,1
6316,10974,protein_protein,1
9743,18776,protein_protein,1
10228,6614,protein_protein,1
1980,6959,protein_protein,1
6056,1704,protein_protein,1
7294,3527,protein_protein,2
1561,6786,protein_protein,1
8873,2051,protein_protein,1
6957,7348,protein_protein,1
842,11270,protein_protein,1
4508,12574,protein_protein,1
768,6742,protein_protein,1
506,126,protein_protein,1
4200,9030,protein_protein,1
5156,1195,protein_protein,1
5818,5986,protein_protein,1
2851,16606,protein_protein,1
5018,4875,protein_protein,1
9290,892,protein_protein,1
9154,1547,protein_protein,1
15861,4094,protein_protein,1
536,11285,protein_protein,1
1434,10269,protein_protein,1
11343,2906,protein_protein,1
9290,6697,protein_protein,1
373,344,protein_protein,1
219,380,protein_protein,1
4841,6546,protein_protein,1
3776,2538,protein_protein,2
3983,1207,protein_protein,1
1292,14001,protein_protein,1
6562,826,protein_protein,2
5743,6733,protein_protein,1
7639,949,protein_protein,1
6444,864,protein_protein,1
1987,8376,protein_protein,1
4519,4201,protein_protein,1
9298,5998,protein_protein,1
1577,891,protein_protein,1
6886,3516,protein_protein,1
11468,1957,protein_protein,1
431,2524,protein_protein,2
8502,2871,protein_protein,1
8837,248,protein_protein,1
13796,6811,protein_protein,1
1263,391,protein_protein,1
1263,7320,protein_protein,1
11946,16151,protein_protein,2
12632,6503,protein_protein,1
11839,7625,protein_protein,1
1586,1637,protein_protein,1
342,5570,protein_protein,1
349,5962,protein_protein,2
268,6562,protein_protein,1
13776,17966,protein_protein,1
2269,7155,protein_protein,1
2616,11670,protein_protein,2
1967,4213,protein_protein,1
8756,6893,protein_protein,1
9290,5179,protein_protein,1
130,7685,protein_protein,1
3263,664,protein_protein,1
10883,6109,protein_protein,1
7488,1957,protein_protein,1
7120,360,protein_protein,1
15251,6893,protein_protein,1
1638,13092,protein_protein,1
7599,290,protein_protein,1
1028,14352,protein_protein,1
11481,11996,protein_protein,1
3312,7051,protein_protein,1
373,6868,protein_protein,1
12087,1192,protein_protein,1
8229,9786,protein_protein,1
5017,1292,protein_protein,1
6711,14111,protein_protein,1
599,424,protein_protein,1
3838,2721,protein_protein,1
662,14901,protein_protein,2
8833,6893,protein_protein,1
522,11170,protein_protein,1
43,1328,protein_protein,1
1595,7909,protein_protein,1
2773,7789,protein_protein,1
3105,15954,protein_protein,1
5651,14699,protein_protein,1
6596,8772,protein_protein,1
3856,10730,protein_protein,1
393,1430,protein_protein,1
11946,3949,protein_protein,2
7042,5512,protein_protein,1
9538,5793,protein_protein,1
1106,5081,protein_protein,1
341,187,protein_protein,1
2219,6083,protein_protein,1
5492,5810,protein_protein,1
1568,7939,protein_protein,1
955,17111,protein_protein,2
8183,9700,protein_protein,1
8777,9791,protein_protein,1
2917,12289,protein_protein,1
8834,11029,protein_protein,1
2773,7490,protein_protein,1
11843,15868,protein_protein,1
1076,1760,protein_protein,1
42,7885,protein_protein,1
11946,470,protein_protein,2
15708,8755,protein_protein,1
1141,1324,protein_protein,1
12567,7966,protein_protein,1
6459,11260,protein_protein,1
4786,7202,protein_protein,1
11343,16789,protein_protein,1
6505,16114,protein_protein,1
7391,3939,protein_protein,1
505,366,protein_protein,2
3433,10138,protein_protein,1
6992,11366,protein_protein,1
1270,9255,protein_protein,1
5833,12170,protein_protein,1
3165,6217,protein_protein,1
9093,9036,protein_protein,1
5366,14638,protein_protein,2
2944,3984,protein_protein,1
8830,9378,protein_protein,1
6544,11473,protein_protein,1
2616,13332,protein_protein,2
11046,10943,protein_protein,1
1234,8003,protein_protein,1
435,7194,protein_protein,1
8257,10085,protein_protein,1
1012,14770,protein_protein,1
4231,16139,protein_protein,1
4951,724,protein_protein,1
383,2676,protein_protein,1
2644,825,protein_protein,1
3764,14337,protein_protein,1
192,6961,protein_protein,1
6531,12254,protein_protein,1
1855,9033,protein_protein,1
9550,6516,protein_protein,1
1575,3340,protein_protein,1
318,6541,protein_protein,1
1599,9936,protein_protein,1
72,107,protein_protein,1
5559,13384,protein_protein,1
624,7163,protein_protein,1
1921,509,protein_protein,1
1357,1875,protein_protein,1
11987,109,protein_protein,1
7159,2261,protein_protein,1
7508,6806,protein_protein,1
14920,7439,protein_protein,1
7822,6720,protein_protein,1
6291,9186,protein_protein,1
509,9022,protein_protein,1
2060,4609,protein_protein,1
8502,16793,protein_protein,1
3491,12123,protein_protein,1
6668,10854,protein_protein,1
6533,902,protein_protein,2
2862,7461,protein_protein,1
7558,8008,protein_protein,1
15914,4863,protein_protein,1
9852,13794,protein_protein,1
435,8339,protein_protein,1
72,7780,protein_protein,1
6663,6683,protein_protein,2
1821,5312,protein_protein,1
11178,5112,protein_protein,1
2545,11482,protein_protein,1
12,6619,protein_protein,1
12339,11892,protein_protein,1
2457,11918,protein_protein,1
772,77,protein_protein,1
6240,10531,protein_protein,1
8871,12438,protein_protein,1
3609,3143,protein_protein,1
